"REPORT_ID","MONTH_DW","LAST_MONTHS","AMOUNT"
"4583448","--            ","",""
"4585678","2014.03       ","1","235.00"
"4585678","2014.01       ","1","240.00"
"4585678","2013.10       ","1","86.00"
"4585678","2013.09       ","2","561.00"
"4585678","2013.08       ","2","763.00"
"4585678","2013.07       ","1","350.00"
"4585678","2012.09       ","1","22.00"
"4585678","--            ","",""
"4585678","2013.11       ","6","1003.00"
"4585678","2013.10       ","5","299.00"
"4585678","2013.09       ","4","1205.00"
"4585678","2013.08       ","3","2072.00"
"4585678","2013.07       ","2","2116.00"
"4585678","2013.06       ","1","631.00"
"4585678","2014.02       ","1","3673.00"
"4585678","2013.12       ","1","2283.00"
"4585678","2013.10       ","1","1459.00"
"4585678","2013.09       ","1","2150.00"
"4585678","2013.07       ","1","6531.00"
"4585678","--            ","",""
"4570221","2014.01       ","1","363.00"
"4570221","2013.11       ","1","349.00"
"4570221","2013.09       ","1","354.00"
"4570221","2013.07       ","2","568.00"
"4570221","2013.06       ","1","196.00"
"4570221","2013.05       ","1","346.00"
"4570221","2013.03       ","1","280.00"
"4570221","2013.02       ","1","357.00"
"4570221","2012.10       ","1","354.00"
"4570221","2012.09       ","1","354.00"
"4570221","2012.07       ","1","269.00"
"4570221","--            ","",""
"4570221","2014.07       ","1","6.00"
"4570221","2014.06       ","2","201.00"
"4570221","2014.05       ","1","99.00"
"4570221","2014.02       ","1","103.00"
"4570221","2013.12       ","1","103.00"
"4570221","2013.10       ","1","103.00"
"4570221","2013.08       ","1","103.00"
"4570221","2013.06       ","1","9.00"
"4570221","2013.05       ","1","103.00"
"4570221","2013.03       ","1","9.00"
"4570221","2013.02       ","1","103.00"
"4570221","2012.09       ","1","103.00"
"4570221","2012.07       ","1","98.00"
"4570221","--            ","",""
"4573212","2013.10       ","1","2818.00"
"4573212","2013.08       ","1","5541.00"
"4573212","2013.06       ","1","3933.00"
"4573212","2013.04       ","1","2649.00"
"4573212","2013.02       ","1","2753.00"
"4573212","2012.12       ","1","1018.00"
"4573212","2012.10       ","1","1121.00"
"4573212","2012.09       ","1","2734.00"
"4577597","2014.02       ","2","84.00"
"4577597","2014.01       ","1","80.00"
"4577597","2014.07       ","1","2094.00"
"4577597","2013.03       ","1","20.00"
"4577618","2015.01       ","1","867.00"
"4577618","--            ","",""
"4577618","2014.12       ","1","1483.00"
"4577618","--            ","",""
"4577618","2014.09       ","1","200.00"
"4577618","2013.03       ","1","200.00"
"4583239","2014.06       ","3","25.00"
"4583239","2014.05       ","2","412.00"
"4583239","2014.04       ","1","204.00"
"4583239","2013.12       ","1","173.00"
"4583371","2015.04       ","1","3755.00"
"4583371","2014.06       ","1","163.00"
"4583371","2014.04       ","1","907.00"
"4583371","2014.01       ","1","3162.00"
"4583371","2013.11       ","1","129.00"
"4583371","2013.03       ","1","1797.00"
"4583371","2013.02       ","1","2496.00"
"4583371","2012.07       ","1","818.00"
"4583371","2013.10       ","1","1158.00"
"4583371","--            ","",""
"4594147","2013.03       ","1","637.00"
"4594147","--            ","",""
"4594147","2016.05       ","1","6389.00"
"4594147","--            ","",""
"4594157","2015.05       ","1","5599.00"
"4594157","2014.06       ","1","1771.00"
"4573212","2012.07       ","1","1220.00"
"4573212","--            ","",""
"4573212","2014.06       ","1","573.00"
"4573212","2013.11       ","1","4711.00"
"4573212","2013.09       ","2","6875.00"
"4573212","2013.08       ","1","3719.00"
"4573212","2013.06       ","4","2857.00"
"4573212","2013.05       ","3","1225.00"
"4573212","2013.04       ","2","5172.00"
"4573212","2013.03       ","1","2339.00"
"4573212","2013.01       ","3","4725.00"
"4573212","2012.12       ","2","4927.00"
"4573212","2012.11       ","1","2551.00"
"4573212","2012.09       ","2","6480.00"
"4573212","2012.08       ","1","3106.00"
"4573212","--            ","",""
"4576405","2015.03       ","1","800.00"
"4576405","--            ","",""
"4576405","2015.05       ","1","3.00"
"4576405","2013.09       ","1","2966.00"
"4576405","2013.07       ","1","2326.00"
"4576405","2013.05       ","1","1967.00"
"4576405","2013.04       ","2","4493.00"
"4576405","2013.03       ","1","1280.00"
"4576405","2013.01       ","1","4367.00"
"4576405","2012.12       ","1","2364.00"
"4576405","2012.10       ","1","2151.00"
"4576405","--            ","",""
"4580864","2015.04       ","1","1810.00"
"4580864","2015.02       ","2","3876.00"
"4580864","2015.01       ","1","1662.00"
"4580864","2014.11       ","1","1594.00"
"4580864","2014.04       ","1","990.00"
"4580864","--            ","",""
"4580864","2015.04       ","1","231.00"
"4580864","2015.03       ","2","1899.00"
"4580864","2015.02       ","1","889.00"
"4580864","--            ","",""
"4585258","2013.08       ","1","1179.00"
"4585258","--            ","",""
"4594844","2015.05       ","1","1055.00"
"4594844","2015.03       ","1","898.00"
"4594844","2014.06       ","1","1497.00"
"4594844","2014.03       ","1","1499.00"
"4594954","2014.09       ","1","995.00"
"4594954","--            ","",""
"4594965","2014.12       ","1","198.00"
"4594965","--            ","",""
"4569772","2013.09       ","1","2291.00"
"4569772","2013.07       ","2","6162.00"
"4569772","2013.06       ","1","3050.00"
"4569772","2012.09       ","2","2754.00"
"4569772","2012.08       ","1","3045.00"
"4569772","--            ","",""
"4569772","2015.08       ","3","26201.00"
"4569772","2015.07       ","2","15326.00"
"4569772","2015.06       ","1","6943.00"
"4569772","2015.04       ","1","6585.00"
"4569772","2015.02       ","1","8170.00"
"4569772","2014.12       ","1","8227.00"
"4569772","2014.11       ","1","7128.00"
"4569772","2014.09       ","1","7038.00"
"4569772","2014.08       ","1","5275.00"
"4569772","2014.05       ","2","16738.00"
"4569772","2014.04       ","2","24557.00"
"4569772","2014.03       ","1","10933.00"
"4569772","2013.12       ","1","13364.00"
"4569772","2013.09       ","3","42748.00"
"4569772","2013.08       ","2","24918.00"
"4569772","2013.07       ","1","15294.00"
"4569772","2013.05       ","1","8210.00"
"4569772","2012.10       ","1","6113.00"
"4569772","2012.08       ","1","12166.00"
"4569772","--            ","",""
"4569772","2015.09       ","2","13508.00"
"4569772","2015.08       ","2","11198.00"
"4569772","2015.07       ","1","5067.00"
"4569772","2015.05       ","1","5131.00"
"4569772","2015.01       ","1","5198.00"
"4569772","2014.06       ","1","5485.00"
"4569772","2014.04       ","1","8444.00"
"4569772","2014.02       ","1","13143.00"
"4569772","2013.12       ","1","12378.00"
"4569772","2013.10       ","1","8495.00"
"4569772","2013.08       ","2","27346.00"
"4569772","2013.07       ","1","13990.00"
"4569772","2013.06       ","1","9849.00"
"4569772","2013.04       ","1","14800.00"
"4569772","2013.02       ","1","14226.00"
"4569772","2012.10       ","2","33633.00"
"4569772","2012.09       ","1","13564.00"
"4569772","--            ","",""
"4569772","2015.11       ","1","14.00"
"4569772","2015.08       ","3","1450.00"
"4569772","2015.07       ","2","882.00"
"4569772","2015.06       ","1","406.00"
"4569772","2015.04       ","1","2863.00"
"4569772","2015.02       ","1","1137.00"
"4569772","2014.11       ","1","1286.00"
"4569772","2014.08       ","1","1929.00"
"4569772","2014.04       ","2","1662.00"
"4569772","2014.03       ","1","1562.00"
"4569772","2013.12       ","1","4068.00"
"4569772","2013.09       ","1","6232.00"
"4569772","2013.07       ","1","7994.00"
"4569772","2012.10       ","1","3992.00"
"4569772","2015.12       ","3","451.00"
"4569772","2015.11       ","2","319.00"
"4569772","2015.10       ","1","188.00"
"4569772","2015.08       ","2","5631.00"
"4569772","2015.07       ","1","2736.00"
"4569772","2015.01       ","1","2586.00"
"4569772","2014.06       ","1","2514.00"
"4569772","2014.04       ","1","2349.00"
"4569772","2013.12       ","1","2508.00"
"4569772","2013.07       ","1","2917.00"
"4569772","2012.10       ","1","2566.00"
"4569772","--            ","",""
"4569772","2015.09       ","3","14411.00"
"4569772","2015.08       ","2","8518.00"
"4569772","2015.07       ","1","3697.00"
"4569772","2015.05       ","1","3893.00"
"4569772","2015.01       ","1","3944.00"
"4569772","2014.06       ","1","3964.00"
"4569772","2013.12       ","1","3911.00"
"4569772","2013.09       ","1","2900.00"
"4569772","2013.07       ","1","4455.00"
"4569772","2012.10       ","1","3949.00"
"4569772","2013.09       ","2","17064.00"
"4569772","2013.08       ","1","11731.00"
"4569772","2012.10       ","1","2937.00"
"4569772","--            ","",""
"4570297","2015.04       ","1","421.00"
"4570297","2015.02       ","1","147.00"
"4570297","2015.01       ","1","294.00"
"4570297","2014.11       ","1","205.00"
"4570297","2014.08       ","1","100.00"
"4570297","2014.06       ","1","604.00"
"4570297","2014.03       ","1","555.00"
"4570297","2014.01       ","1","535.00"
"4570297","2013.10       ","1","567.00"
"4570297","2013.08       ","1","607.00"
"4570297","2013.06       ","1","56.00"
"4570297","2013.05       ","1","551.00"
"4570297","2013.04       ","1","62.00"
"4570297","2013.03       ","1","55.00"
"4570297","2013.02       ","1","543.00"
"4570297","2013.01       ","1","534.00"
"4570297","2012.12       ","1","557.00"
"4570297","2012.11       ","2","1225.00"
"4570297","2012.10       ","1","607.00"
"4570297","2012.08       ","1","597.00"
"4570297","2015.05       ","1","162.00"
"4570297","2015.03       ","1","104.00"
"4570297","2015.01       ","1","150.00"
"4570297","2014.12       ","2","370.00"
"4570297","2014.11       ","1","144.00"
"4570297","2014.09       ","1","201.00"
"4570297","2014.07       ","1","217.00"
"4570297","2014.05       ","1","125.00"
"4570297","2014.03       ","1","163.00"
"4570297","2014.01       ","1","109.00"
"4570297","2013.11       ","1","178.00"
"4570297","2013.09       ","1","32.00"
"4570297","2013.08       ","1","151.00"
"4570297","2013.06       ","1","171.00"
"4570297","2013.03       ","1","50.00"
"4570297","2013.02       ","1","206.00"
"4570297","2012.12       ","1","232.00"
"4570297","2012.10       ","1","176.00"
"4570297","2012.08       ","1","39.00"
"4570297","2012.07       ","1","98.00"
"4582019","2015.04       ","1","12.00"
"4582019","--            ","",""
"4582019","2014.08       ","1","7489.00"
"4582019","2014.06       ","1","1374.00"
"4582019","2014.08       ","1","163.00"
"4582019","--            ","",""
"4582513","2015.03       ","1","1785.00"
"4582513","--            ","",""
"4582513","2014.12       ","1","220.00"
"4582513","--            ","",""
"4582513","2015.02       ","1","579.00"
"4582513","--            ","",""
"4586208","2013.07       ","1","25.00"
"4586208","--            ","",""
"4595316","2015.05       ","1","775.00"
"4595316","2014.07       ","1","1137.00"
"4595316","2014.06       ","1","1594.00"
"4595316","2014.05       ","1","1290.00"
"4595316","2014.02       ","1","1301.00"
"4595316","2013.11       ","1","1251.00"
"4595316","2013.09       ","1","934.00"
"4595316","2013.08       ","1","631.00"
"4595316","2013.07       ","1","1018.00"
"4595316","2013.05       ","1","866.00"
"4595316","2013.03       ","1","990.00"
"4595316","2013.01       ","1","1302.00"
"4595316","2012.11       ","1","916.00"
"4595316","2012.09       ","1","1074.00"
"4595316","2012.08       ","1","939.00"
"4595316","--            ","",""
"4595316","2015.03       ","1","1337.00"
"4595316","--            ","",""
"4595317","2015.02       ","1","5196.00"
"4595317","2013.09       ","1","10559.00"
"4595666","2015.05       ","1","39.00"
"4595666","--            ","",""
"4595870","2015.02       ","1","3883.00"
"4595870","2014.12       ","1","1603.00"
"4595870","2014.10       ","1","1900.00"
"4595870","2014.08       ","1","1531.00"
"4595870","2014.05       ","1","1472.00"
"4595870","2014.03       ","1","1324.00"
"4595870","2014.01       ","1","1558.00"
"4595870","2013.11       ","1","1769.00"
"4595870","2013.09       ","1","1543.00"
"4595870","2013.07       ","1","1343.00"
"4595870","2013.05       ","1","1671.00"
"4595870","2013.03       ","1","2001.00"
"4595870","2013.01       ","1","1875.00"
"4595870","2012.10       ","1","479.00"
"4595870","2012.09       ","2","3358.00"
"4595870","2012.08       ","1","1252.00"
"4595870","2015.02       ","1","2021.00"
"4595870","2014.12       ","1","1690.00"
"4595870","2014.10       ","1","2203.00"
"4595870","2014.08       ","1","2536.00"
"4595870","2014.05       ","1","2382.00"
"4595870","2014.02       ","1","2555.00"
"4595870","2013.12       ","1","2155.00"
"4570297","2013.03       ","3","1748.00"
"4570297","2013.02       ","2","1123.00"
"4570297","2013.01       ","2","967.00"
"4570297","2012.12       ","2","1495.00"
"4570297","2012.11       ","2","1464.00"
"4570297","2012.10       ","1","652.00"
"4570297","2012.09       ","1","426.00"
"4570297","2012.08       ","1","800.00"
"4570297","2013.02       ","7","2104.00"
"4570297","2013.01       ","6","1718.00"
"4570297","2012.12       ","5","1323.00"
"4570297","2012.11       ","4","1390.00"
"4570297","2012.10       ","3","1612.00"
"4570297","2012.09       ","2","1120.00"
"4570297","2012.08       ","1","618.00"
"4570297","--            ","",""
"4570297","2012.12       ","3","568.00"
"4570297","2012.11       ","2","372.00"
"4570297","2012.10       ","1","171.00"
"4570297","--            ","",""
"4577125","2013.10       ","1","583.00"
"4577125","2013.09       ","1","501.00"
"4577125","2015.04       ","1","160.00"
"4577125","--            ","",""
"4578199","2014.12       ","2","1574.00"
"4578199","2014.11       ","1","581.00"
"4582560","2014.06       ","3","638.00"
"4582560","--            ","",""
"4585353","2014.04       ","1","499.00"
"4585353","2014.01       ","1","37685.00"
"4585353","2013.12       ","1","37499.00"
"4585353","2012.12       ","1","37499.00"
"4596094","2015.05       ","1","862.00"
"4596094","2014.09       ","1","464.00"
"4569246","2015.05       ","1","2438.00"
"4569246","2015.03       ","1","318.00"
"4569246","2015.01       ","1","112.00"
"4569246","2014.11       ","1","485.00"
"4569246","2014.09       ","1","2469.00"
"4569246","2014.08       ","1","2593.00"
"4569246","2014.07       ","1","2072.00"
"4569246","2014.06       ","1","488.00"
"4569246","2014.04       ","2","2564.00"
"4569246","2014.03       ","1","270.00"
"4569246","2014.01       ","1","274.00"
"4569246","2013.09       ","2","3333.00"
"4569246","2013.08       ","1","1681.00"
"4569246","2013.06       ","1","1280.00"
"4569246","2013.05       ","1","2499.00"
"4569246","2013.04       ","1","389.00"
"4569246","2013.03       ","1","2853.00"
"4569246","2013.02       ","1","2100.00"
"4569246","2012.12       ","1","10.00"
"4569246","2012.11       ","1","2158.00"
"4569246","2012.09       ","1","2092.00"
"4569246","2012.08       ","1","2126.00"
"4569246","2012.07       ","1","3065.00"
"4569246","--            ","",""
"4569246","2015.05       ","1","2082.00"
"4569246","2014.12       ","2","2786.00"
"4569246","2014.11       ","1","1755.00"
"4569246","2014.09       ","1","1950.00"
"4569246","2014.08       ","1","1826.00"
"4569246","2014.07       ","1","1752.00"
"4569246","2014.06       ","1","1673.00"
"4569246","2014.05       ","1","1537.00"
"4569246","2014.04       ","1","1454.00"
"4569246","2014.03       ","1","641.00"
"4569246","2013.10       ","1","169.00"
"4569246","2013.09       ","1","1958.00"
"4569246","2013.06       ","1","705.00"
"4569246","2013.05       ","1","2129.00"
"4569246","2013.03       ","2","2890.00"
"4569246","2013.02       ","2","3642.00"
"4569246","2013.01       ","1","1817.00"
"4569246","2012.12       ","1","1698.00"
"4569246","2012.11       ","1","56.00"
"4569246","2012.10       ","1","401.00"
"4569246","2012.09       ","1","807.00"
"4569246","--            ","",""
"4569246","2015.05       ","1","409.00"
"4569246","2015.03       ","1","216.00"
"4569246","2014.07       ","1","670.00"
"4569246","2014.06       ","1","767.00"
"4569246","2014.05       ","1","561.00"
"4569246","2014.04       ","1","658.00"
"4569246","2013.10       ","1","3.00"
"4569246","2013.09       ","1","649.00"
"4569246","2013.07       ","2","1469.00"
"4569246","2013.06       ","1","610.00"
"4569246","2013.03       ","1","378.00"
"4569246","2013.02       ","1","293.00"
"4569246","2013.01       ","1","208.00"
"4569246","2012.12       ","2","1345.00"
"4569246","2012.11       ","1","621.00"
"4569246","2012.09       ","1","600.00"
"4569246","2012.07       ","1","584.00"
"4569246","--            ","",""
"4569246","2014.05       ","1","181.00"
"4569246","2014.04       ","1","556.00"
"4569246","2013.10       ","1","649.00"
"4569246","2013.09       ","1","1649.00"
"4569246","2013.07       ","1","2142.00"
"4569246","2013.03       ","2","853.00"
"4569246","2013.02       ","1","1172.00"
"4569246","2012.11       ","1","579.00"
"4569819","2014.12       ","1","44314.00"
"4569819","--            ","",""
"4572701","2015.05       ","1","27.00"
"4572701","2015.03       ","3","294.00"
"4572701","2015.02       ","2","194.00"
"4572701","2015.01       ","1","97.00"
"4572701","2014.09       ","1","199.00"
"4572701","2014.07       ","1","55.00"
"4572701","2013.11       ","1","203.00"
"4572701","2013.09       ","1","122.00"
"4572701","2013.07       ","1","180.00"
"4572701","2013.04       ","1","193.00"
"4572701","2015.05       ","2","630.00"
"4572701","2015.04       ","1","326.00"
"4572701","2015.02       ","4","900.00"
"4572701","2015.01       ","3","470.00"
"4572701","2014.12       ","2","267.00"
"4572701","2014.11       ","1","431.00"
"4572701","2014.08       ","1","54.00"
"4572701","2014.04       ","1","394.00"
"4572701","2015.05       ","1","776.00"
"4572701","2015.03       ","1","756.00"
"4572701","2015.01       ","1","781.00"
"4572701","2014.11       ","1","500.00"
"4572701","2015.04       ","1","1158.00"
"4572701","2015.03       ","1","863.00"
"4572701","2015.01       ","1","1047.00"
"4572701","2014.11       ","1","65.00"
"4572701","2015.03       ","1","280.00"
"4572701","2015.01       ","1","260.00"
"4572701","2014.12       ","1","127.00"
"4572701","--            ","",""
"4579250","2014.09       ","2","2734.00"
"4579250","2014.08       ","1","1195.00"
"4579250","2016.05       ","1","2064.00"
"4579250","2016.03       ","7","1553.00"
"4579250","2016.02       ","7","1938.00"
"4579250","2016.01       ","7","2032.00"
"4579250","2015.12       ","7","1338.00"
"4579250","2015.11       ","6","5319.00"
"4579250","2015.10       ","5","4390.00"
"4579250","2015.09       ","4","3314.00"
"4579250","2015.08       ","3","6941.00"
"4579250","2015.07       ","2","5558.00"
"4579250","2015.06       ","1","4120.00"
"4579250","2014.11       ","3","1338.00"
"4579250","2014.10       ","2","2819.00"
"4579250","2014.09       ","1","1547.00"
"4582594","2016.05       ","4","86.00"
"4582594","2016.04       ","3","80.00"
"4582594","2016.03       ","2","74.00"
"4582594","2016.02       ","1","68.00"
"4582594","2015.01       ","2","56.00"
"4582594","2014.12       ","1","50.00"
"4582594","2016.05       ","1","126.00"
"4582594","2016.04       ","1","485.00"
"4583878","2015.04       ","1","1024.00"
"4583878","2015.02       ","1","989.00"
"4583878","2014.11       ","1","989.00"
"4583878","2013.11       ","1","539.00"
"4583878","2013.09       ","1","184.00"
"4583878","2013.07       ","1","1789.00"
"4583878","2013.05       ","1","11.00"
"4583878","--            ","",""
"4583878","2014.06       ","1","1182.00"
"4583878","--            ","",""
"4583878","2014.06       ","1","2391.00"
"4583878","2014.03       ","1","2295.00"
"4583878","2013.08       ","1","85.00"
"4583878","--            ","",""
"4583878","2013.09       ","1","599.00"
"4583878","2013.06       ","1","963.00"
"4592273","2013.11       ","7","3357.00"
"4592273","2013.10       ","7","3161.00"
"4592273","2013.09       ","7","2975.00"
"4592273","2013.08       ","7","2798.00"
"4592273","2013.07       ","7","2629.00"
"4592273","2013.06       ","7","2470.00"
"4592273","2013.05       ","7","2552.00"
"4592273","2013.04       ","7","2353.00"
"4592273","2013.03       ","7","2113.00"
"4592273","2013.02       ","7","1887.00"
"4568656","2015.04       ","1","78.00"
"4568656","2015.02       ","1","68.00"
"4569246","2012.08       ","1","620.00"
"4569246","2012.07       ","1","723.00"
"4569246","2014.10       ","1","485.00"
"4569246","2014.06       ","1","407.00"
"4569246","2014.03       ","1","106.00"
"4569246","2013.04       ","1","481.00"
"4569246","2013.02       ","1","88.00"
"4569246","2013.01       ","1","315.00"
"4569246","2012.10       ","1","156.00"
"4569246","--            ","",""
"4569246","2015.02       ","1","206.00"
"4569246","2014.09       ","1","91.00"
"4569246","2014.04       ","1","125.00"
"4569246","2013.07       ","1","291.00"
"4569246","2013.05       ","1","196.00"
"4569246","2013.03       ","2","426.00"
"4569246","2013.02       ","1","211.00"
"4569246","2012.12       ","1","300.00"
"4578254","2014.12       ","1","181.00"
"4578254","2014.09       ","1","278.00"
"4578254","2014.06       ","1","201.00"
"4578254","2014.02       ","1","311.00"
"4578254","2013.02       ","2","2270.00"
"4578254","2013.01       ","1","1027.00"
"4578254","2012.11       ","2","2019.00"
"4578254","2012.10       ","1","896.00"
"4578254","2012.08       ","3","2285.00"
"4578254","2012.07       ","2","1671.00"
"4578254","2015.01       ","1","190.00"
"4578254","2014.03       ","1","180.00"
"4578254","2012.12       ","1","243.00"
"4578254","2012.09       ","1","222.00"
"4578254","2012.07       ","2","254.00"
"4578254","--            ","",""
"4578254","2015.04       ","1","569.00"
"4578254","--            ","",""
"4578254","2014.04       ","1","226.00"
"4578254","--            ","",""
"4578254","2017.01       ","2","28015.00"
"4578254","2016.12       ","1","21623.00"
"4578254","2015.06       ","1","17769.00"
"4578254","2015.05       ","1","17320.00"
"4592273","2013.01       ","7","1674.00"
"4592273","2012.12       ","7","1472.00"
"4592273","2012.11       ","7","1281.00"
"4592273","2012.10       ","7","1099.00"
"4592273","2012.09       ","6","925.00"
"4592273","2012.08       ","5","758.00"
"4592273","2012.07       ","4","597.00"
"4592273","--            ","",""
"4592273","2014.01       ","3","1.00"
"4592273","2013.12       ","2","1.00"
"4592273","2013.11       ","1","1.00"
"4592273","2013.09       ","7","2262.00"
"4592273","2013.08       ","7","2229.00"
"4592273","2013.07       ","6","2197.00"
"4592273","2013.06       ","5","2165.00"
"4592273","2013.05       ","4","1216.00"
"4592273","2013.04       ","3","820.00"
"4592273","2013.03       ","2","498.00"
"4592273","2013.02       ","1","228.00"
"4592273","2012.12       ","3","1066.00"
"4592273","2012.11       ","2","552.00"
"4592273","2012.10       ","1","166.00"
"4592273","2012.08       ","1","228.00"
"4592273","--            ","",""
"4593559","2014.10       ","2","6282.00"
"4593559","2014.09       ","2","3151.00"
"4593559","2014.08       ","1","1094.00"
"4593559","2014.01       ","1","846.00"
"4593559","2013.12       ","1","715.00"
"4593559","2013.08       ","1","757.00"
"4593559","2013.01       ","1","645.00"
"4593559","2012.11       ","1","965.00"
"4593559","2014.12       ","2","19842.00"
"4593559","2014.11       ","2","17749.00"
"4593559","2014.10       ","2","13338.00"
"4593559","2014.09       ","1","4958.00"
"4593559","2014.08       ","1","2885.00"
"4593559","2014.01       ","1","3611.00"
"4593559","2013.12       ","2","5662.00"
"4593559","2013.11       ","1","3228.00"
"4593559","2013.09       ","1","3198.00"
"4593559","2013.08       ","1","1835.00"
"4593559","2013.06       ","1","2320.00"
"4593559","2013.05       ","1","3101.00"
"4593559","2013.04       ","1","2363.00"
"4593559","2013.03       ","1","92.00"
"4593559","2012.11       ","1","3813.00"
"4593559","2012.10       ","2","3890.00"
"4593559","2012.09       ","1","1993.00"
"4593559","--            ","",""
"4593559","2014.10       ","2","6359.00"
"4593559","2014.09       ","1","2677.00"
"4593559","2014.08       ","1","1044.00"
"4593559","2014.01       ","1","1074.00"
"4593559","2013.12       ","1","992.00"
"4593559","2013.11       ","1","929.00"
"4593559","2013.09       ","1","676.00"
"4593559","2013.08       ","1","746.00"
"4593559","2012.12       ","1","26.00"
"4566327","2015.03       ","1","222.00"
"4566327","2014.10       ","1","208.00"
"4573979","2014.10       ","1","1763.00"
"4573979","--            ","",""
"4574498","2015.05       ","1","82.00"
"4574498","2015.04       ","1","902.00"
"4574498","2015.02       ","1","1005.00"
"4574498","2014.12       ","1","1076.00"
"4574498","2014.08       ","1","1498.00"
"4574498","2014.03       ","2","3982.00"
"4574498","2014.02       ","1","1606.00"
"4574498","2013.12       ","1","1256.00"
"4574498","2013.09       ","2","4522.00"
"4574498","2013.08       ","1","1993.00"
"4574498","2013.07       ","2","3423.00"
"4574498","2013.06       ","1","902.00"
"4574498","2013.04       ","1","699.00"
"4574498","2013.03       ","1","1353.00"
"4574498","2013.02       ","1","1206.00"
"4574498","2012.12       ","1","1034.00"
"4574498","2012.10       ","3","5569.00"
"4574498","2012.09       ","2","5276.00"
"4574498","2012.08       ","1","2414.00"
"4574498","--            ","",""
"4584758","2014.10       ","1","5549.00"
"4584758","2014.09       ","1","4316.00"
"4584758","2014.08       ","1","2300.00"
"4584758","--            ","",""
"4584758","2015.07       ","3","133.00"
"4584758","2015.06       ","2","83.00"
"4584758","2015.05       ","1","40.00"
"4584758","2015.01       ","1","118.00"
"4593559","2012.11       ","1","917.00"
"4568129","2015.03       ","1","1075.00"
"4568129","2015.01       ","1","630.00"
"4568129","2014.11       ","1","979.00"
"4568129","2014.08       ","1","1489.00"
"4568129","2014.05       ","1","909.00"
"4568129","2014.04       ","1","1782.00"
"4568129","2013.05       ","2","2491.00"
"4568129","2013.04       ","1","1071.00"
"4568129","2013.01       ","1","622.00"
"4568129","2012.11       ","1","1291.00"
"4568129","2012.08       ","1","1061.00"
"4568129","2012.07       ","1","31.00"
"4568129","2015.04       ","1","61.00"
"4568129","2015.03       ","1","569.00"
"4568129","2015.01       ","1","235.00"
"4568129","2014.12       ","1","928.00"
"4568129","2014.09       ","1","1574.00"
"4568129","2014.03       ","1","1355.00"
"4568129","2015.03       ","1","297.00"
"4568129","2014.12       ","1","126.00"
"4568129","2014.08       ","1","426.00"
"4568129","2014.05       ","1","650.00"
"4568129","2014.03       ","1","670.00"
"4568129","--            ","",""
"4568129","2015.05       ","1","140.00"
"4568129","2015.03       ","1","216.00"
"4568129","2014.11       ","1","508.00"
"4568129","2014.08       ","1","285.00"
"4568129","2014.03       ","1","595.00"
"4568129","--            ","",""
"4568712","2014.04       ","1","500.00"
"4568712","--            ","",""
"4568712","2014.07       ","1","2013.00"
"4568712","--            ","",""
"4574515","2015.04       ","1","180.00"
"4574515","--            ","",""
"4575030","2014.09       ","1","700.00"
"4575030","2014.06       ","1","698.00"
"4579334","2014.04       ","1","627.00"
"4579334","2013.04       ","1","306.00"
"4579334","2012.12       ","1","3327.00"
"4579334","--            ","",""
"4579334","2013.12       ","1","17.00"
"4579334","--            ","",""
"4581607","2014.12       ","1","90.00"
"4581607","2014.09       ","1","1093.00"
"4581607","2013.12       ","2","1246.00"
"4581607","2013.11       ","1","116.00"
"4581607","2013.08       ","1","570.00"
"4581607","2013.06       ","1","531.00"
"4581607","2014.05       ","1","160.00"
"4581607","--            ","",""
"4596949","2015.05       ","1","744.00"
"4596949","--            ","",""
"4596949","2015.05       ","1","42.00"
"4596949","2014.12       ","1","1370.00"
"4596949","2016.01       ","3","2339.00"
"4596949","2015.12       ","2","1449.00"
"4596949","2015.11       ","1","127.00"
"4596949","2015.09       ","2","810.00"
"4596949","2015.08       ","1","322.00"
"4596949","2015.06       ","1","1228.00"
"4596949","2014.12       ","2","2247.00"
"4596949","2014.11       ","1","2075.00"
"4596949","2013.06       ","1","884.00"
"4596949","--            ","",""
"4590568","2014.08       ","1","28.00"
"4590568","--            ","",""
"4590568","2014.12       ","1","9478.00"
"4590568","2014.11       ","1","2466.00"
"4590568","2015.01       ","1","265.00"
"4590568","2014.10       ","1","256.00"
"4590568","2014.12       ","1","632.00"
"4590568","--            ","",""
"4595800","2015.03       ","1","1525.00"
"4595800","--            ","",""
"4595870","2013.10       ","1","2311.00"
"4595870","2013.08       ","1","2623.00"
"4595870","2013.06       ","1","2593.00"
"4595870","2013.04       ","1","2040.00"
"4595870","2013.02       ","1","1990.00"
"4595870","2012.12       ","1","2109.00"
"4595870","2012.10       ","1","3559.00"
"4595870","2012.09       ","2","5458.00"
"4595870","2012.08       ","1","2458.00"
"4595870","2015.03       ","1","721.00"
"4595870","2014.10       ","1","665.00"
"4595870","2014.08       ","1","1277.00"
"4595870","2014.06       ","1","834.00"
"4595870","2014.04       ","1","891.00"
"4595870","2014.02       ","1","425.00"
"4595870","2013.12       ","1","519.00"
"4595870","2013.10       ","1","806.00"
"4595870","2013.09       ","1","1200.00"
"4595870","2013.05       ","1","741.00"
"4595870","2013.02       ","1","242.00"
"4595870","2012.12       ","1","746.00"
"4595870","2012.09       ","1","788.00"
"4595870","2012.07       ","1","1286.00"
"4595870","2015.02       ","1","980.00"
"4595870","2014.12       ","1","939.00"
